,CS Schools,City,School,Class,Gender,Grade,Math_selfefficacy,Tablets_utility,CS_utility,Tablets_selfefficacy,Robots_interest,Tablets_interest,CS_selfefficacy,General_selfefficacy,Robots_utility,Robots_selfefficacy,CS_interest,Sport_selfefficacy,French_selfefficacy,Who_Teacher,Who_Mom,Who_Dad,Who_Student,Who_Other,Who_Nobody,General_selfefficacy,French_selfefficacy,Sport_selfefficacy,Math_selfefficacy
671,0,0,School_2,Class_33,Boy,6,1.0,1.0,2.0,2.0,1.0,2.0,-1.0,1.0,0.0,1.0,1.0,2.0,1.0,1,0,0,0,0,0,1.0,1.0,2.0,1.0
672,0,0,School_2,Class_33,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,1,1,1,1,0,1.0,2.0,2.0,2.0
673,0,0,School_2,Class_33,Boy,6,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1,0,0,1,1,0,1.0,0.0,2.0,2.0
674,0,0,School_2,Class_33,Boy,6,2.0,-1.0,0.0,1.0,2.0,1.0,-1.0,1.0,-2.0,2.0,1.0,2.0,1.0,1,0,0,0,1,0,1.0,1.0,2.0,2.0
675,0,0,School_2,Class_33,Boy,6,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1,0,1,0,0,0,1.0,2.0,2.0,2.0
676,0,0,School_2,Class_33,Girl,6,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1,0,1,0,1,0,1.0,2.0,0.0,2.0
677,0,0,School_2,Class_33,Boy,6,2.0,2.0,0.0,2.0,-2.0,2.0,0.0,1.0,-2.0,0.0,2.0,2.0,1.0,1,1,1,1,1,0,1.0,1.0,2.0,2.0
678,0,0,School_2,Class_33,Boy,6,-1.0,1.0,0.0,2.0,1.0,1.0,-1.0,-2.0,-1.0,0.0,1.0,2.0,-2.0,1,1,0,0,1,0,-2.0,-2.0,2.0,-1.0
679,0,0,School_2,Class_33,Girl,6,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,1.0,0.0,1.0,2.0
695,0,0,School_2,Class_34,Girl,5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1,0,1,0,0,0,2.0,1.0,1.0,2.0
696,0,0,School_2,Class_34,Girl,5,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1,0,1,0,0,0,2.0,1.0,1.0,2.0
697,0,0,School_2,Class_34,Girl,5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1,0,0,1,1,0,2.0,1.0,2.0,1.0
698,0,0,School_2,Class_34,Boy,5,-1.0,0.0,1.0,2.0,2.0,-2.0,1.0,-2.0,2.0,2.0,0.0,2.0,1.0,0,0,0,0,0,1,-2.0,1.0,2.0,-1.0
699,0,0,School_2,Class_34,Girl,5,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1,1,1,0,1,0,1.0,2.0,2.0,2.0
700,0,0,School_2,Class_34,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
701,0,0,School_2,Class_34,Boy,5,2.0,0.0,0.0,2.0,2.0,2.0,1.0,-1.0,0.0,-1.0,2.0,2.0,1.0,1,0,0,1,1,0,-1.0,1.0,2.0,2.0
702,0,0,School_2,Class_34,Boy,5,2.0,1.0,0.0,0.0,2.0,2.0,-1.0,2.0,0.0,1.0,2.0,2.0,1.0,1,1,0,0,0,0,2.0,1.0,2.0,2.0
703,0,0,School_2,Class_34,Girl,5,0.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,0.0,2.0,2.0,-2.0,0.0,1,0,0,1,0,0,-1.0,0.0,-2.0,0.0
704,0,0,School_2,Class_34,Girl,5,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1,1,1,0,0,0,2.0,1.0,2.0,0.0
705,0,0,School_2,Class_34,Boy,5,2.0,2.0,1.0,2.0,2.0,1.0,2.0,-1.0,1.0,2.0,2.0,2.0,1.0,0,0,0,1,0,0,-1.0,1.0,2.0,2.0
706,0,0,School_2,Class_34,Girl,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1,0,2.0,2.0,2.0,2.0
707,0,0,School_2,Class_34,Boy,5,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0,1,1,1,0,0,1.0,1.0,2.0,2.0
708,0,0,School_2,Class_34,Girl,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,1,1,0,0,2.0,1.0,2.0,2.0
709,0,0,School_2,Class_34,Girl,5,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1,0,1,0,0,0,2.0,1.0,1.0,2.0
710,0,0,School_2,Class_34,Girl,5,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1,1,0,1,1,0,2.0,0.0,2.0,1.0
711,0,0,School_2,Class_34,Boy,5,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,1,0,0,2.0,2.0,2.0,2.0
712,0,0,School_2,Class_34,Girl,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1,1,1,0,0,0.0,2.0,2.0,1.0
713,0,0,School_2,Class_35,Boy,5,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,1,1,0,0,2.0,1.0,2.0,1.0
714,0,0,School_2,Class_35,Girl,5,1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0,0,0,1,0,0,2.0,2.0,1.0,1.0
715,0,0,School_2,Class_35,Girl,5,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0,0,0,1,1,0,2.0,2.0,1.0,2.0
716,0,0,School_2,Class_35,Girl,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,0,0,1,0,0,2.0,2.0,1.0,2.0
717,0,0,School_2,Class_35,Boy,5,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,1.0,1.0
718,0,0,School_2,Class_35,Girl,5,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,-1.0,1.0,1,1,0,0,0,0,2.0,1.0,-1.0,2.0
719,0,0,School_2,Class_35,Girl,5,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,0,0,0,1,1,2.0,2.0,2.0,1.0
720,0,0,School_2,Class_35,Girl,5,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1,0,0,0,0,0,1.0,1.0,1.0,2.0
721,0,0,School_2,Class_35,Boy,5,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,2.0,2.0,2.0,2.0
722,0,0,School_2,Class_35,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,1,0,0,0,2.0,1.0,2.0,2.0
723,0,1,School_3,Class_36,Boy,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,1.0
724,0,0,School_2,Class_35,Girl,5,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,1,1,1,0,0,1.0,2.0,2.0,2.0
725,0,0,School_2,Class_35,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,1,0,0,2.0,2.0,2.0,2.0
726,0,0,School_2,Class_35,Girl,5,2.0,-1.0,2.0,1.0,-1.0,0.0,2.0,0.0,-1.0,0.0,0.0,2.0,1.0,0,0,0,0,0,1,0.0,1.0,2.0,2.0
727,0,0,School_2,Class_35,Boy,5,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,1.0
728,0,0,School_2,Class_35,Girl,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0,0,0,0,1,0,2.0,1.0,2.0,2.0
729,0,1,School_3,Class_36,Boy,4,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0,1,1,1,1,0,1.0,2.0,2.0,1.0
730,0,1,School_3,Class_36,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,1.0,2.0,1.0,2.0,1.0,1,0,1,0,1,0,2.0,1.0,2.0,2.0
731,0,0,School_2,Class_35,Boy,5,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1,1,1,0,1,0,1.0,0.0,2.0,2.0
732,0,0,School_2,Class_35,Boy,5,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,-1.0,1,1,1,1,1,0,0.0,-1.0,2.0,1.0
733,0,0,School_2,Class_35,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
734,0,0,School_2,Class_35,Boy,5,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,1,1,0,0,1.0,2.0,2.0,1.0
735,0,1,School_3,Class_36,Girl,4,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,1,1,0,0,2.0,2.0,2.0,2.0
736,0,1,School_3,Class_36,Girl,4,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0,1,0,0,0,0,2.0,1.0,1.0,2.0
737,0,1,School_3,Class_36,Girl,4,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1,0,0,0,0,0,1.0,1.0,2.0,1.0
738,0,1,School_3,Class_36,Girl,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0,1,1,0,0,0,1.0,2.0,2.0,2.0
739,0,1,School_3,Class_36,Girl,4,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,1,0,1,0,1.0,2.0,2.0,1.0
740,0,1,School_3,Class_36,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,-2.0,2.0,0.0,1,1,1,0,1,0,0.0,0.0,2.0,2.0
741,0,1,School_3,Class_36,Girl,4,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,-2.0,1.0,2.0,0.0,0,1,1,1,1,0,1.0,0.0,2.0,2.0
742,0,1,School_3,Class_36,Girl,4,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1,1,1,1,0,2.0,2.0,2.0,2.0
743,0,1,School_3,Class_36,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,1,1,0,0,0,0.0,0.0,2.0,2.0
744,0,0,School_2,Class_35,Girl,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,0,0,1.0,2.0,2.0,2.0
745,0,1,School_3,Class_36,Girl,4,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0,1,0,0,0,0,1.0,1.0,2.0,2.0
746,0,1,School_3,Class_36,Boy,4,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0,1,0,0,0,0,2.0,2.0,1.0,2.0
747,0,1,School_3,Class_36,Boy,4,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,0,1,1,0,0,2.0,2.0,2.0,2.0
748,0,0,School_2,Class_35,Girl,5,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1,0,1,1,1,0,1.0,2.0,1.0,2.0
749,0,1,School_3,Class_37,Boy,3,2.0,1.0,0.0,1.0,2.0,2.0,-1.0,0.0,2.0,2.0,1.0,2.0,-1.0,0,1,1,1,1,0,0.0,-1.0,2.0,2.0
750,0,1,School_3,Class_37,Girl,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,1,0,2.0,2.0,2.0,2.0
751,0,1,School_3,Class_37,Boy,3,2.0,1.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,2.0,0.0,1.0,2.0
752,0,1,School_3,Class_37,Girl,3,2.0,2.0,2.0,2.0,0.0,-2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,2.0
753,0,1,School_3,Class_37,Boy,3,2.0,0.0,2.0,2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,2.0,2.0,2.0,2.0
754,0,1,School_3,Class_37,Boy,3,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0,1,0,0,0,0,1.0,0.0,1.0,2.0
755,0,1,School_3,Class_37,Boy,3,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1,1,1,0,0,0,2.0,1.0,2.0,2.0
756,0,1,School_3,Class_37,Boy,3,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,0,0,0,0,0,2.0,2.0,1.0,2.0
757,0,1,School_3,Class_37,Boy,3,2.0,0.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,2.0
758,0,1,School_3,Class_37,Girl,3,2.0,1.0,2.0,1.0,-1.0,2.0,2.0,2.0,2.0,-1.0,1.0,2.0,2.0,1,0,1,1,0,1,2.0,2.0,2.0,2.0
759,0,1,School_3,Class_37,Boy,3,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,2.0,2.0,2.0,2.0
760,0,1,School_3,Class_37,Boy,3,2.0,0.0,2.0,0.0,2.0,-2.0,2.0,2.0,2.0,2.0,-2.0,2.0,1.0,1,1,1,0,1,0,2.0,1.0,2.0,2.0
761,0,1,School_3,Class_37,Girl,3,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0,1.0,1.0,1,1,1,0,0,0,2.0,1.0,1.0,2.0
762,0,1,School_3,Class_37,Boy,3,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,1.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,0.0
763,0,1,School_3,Class_37,Boy,3,2.0,1.0,0.0,0.0,1.0,-1.0,2.0,2.0,2.0,-1.0,-2.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,2.0
764,0,1,School_3,Class_37,Girl,3,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1,1,0,0,0,0,0.0,2.0,1.0,2.0
765,0,1,School_3,Class_37,Girl,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1,0,2.0,2.0,2.0,2.0
766,1,1,School_1,Class_24,Girl,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,2.0,2.0,2.0
767,1,1,School_1,Class_24,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,0,0,0,0,1,2.0,1.0,2.0,2.0
768,1,1,School_1,Class_24,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,1,1,1,0,2.0,2.0,2.0,2.0
769,1,1,School_1,Class_24,Boy,6,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1,0,0,1,0,0,1.0,0.0,2.0,1.0
770,1,1,School_1,Class_24,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0,0,0,0,0,2.0,1.0,2.0,2.0
771,1,1,School_1,Class_24,Boy,6,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0,0,1,0,1,0,2.0,2.0,2.0,2.0
772,1,1,School_1,Class_24,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,1,0,1,0,2.0,1.0,1.0,2.0
773,1,1,School_1,Class_24,Girl,6,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,2.0,1.0,1.0,1.0
774,1,1,School_1,Class_24,Girl,6,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1,0,0,0,1,0,2.0,2.0,2.0,1.0
775,1,1,School_1,Class_24,Girl,6,0.0,1.0,1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,0.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,2.0,2.0,0.0
776,1,1,School_1,Class_24,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1,0,0,0,0,1,2.0,2.0,0.0,2.0
777,1,1,School_1,Class_24,Girl,6,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1,0,0,0,1,0,2.0,2.0,2.0,2.0
778,1,1,School_1,Class_24,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1,0,0,0,0,0,2.0,0.0,2.0,2.0
779,1,1,School_1,Class_24,Girl,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
780,1,1,School_1,Class_24,Boy,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0,0,0,0,1,0,1.0,1.0,1.0,2.0
781,1,1,School_1,Class_24,Boy,6,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,-1.0,1.0,2.0,2.0,-2.0,1,1,1,1,1,0,1.0,-2.0,2.0,2.0
782,1,1,School_1,Class_24,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0,0,0,0,0,1,1.0,1.0,0.0,2.0
783,1,1,School_1,Class_24,Girl,6,-2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,0,0,1,0,0,2.0,1.0,2.0,-2.0
784,1,1,School_1,Class_24,Girl,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0,1,0,0,1,0,2.0,0.0,2.0,2.0
785,1,0,School_4,Class_38,Boy,5,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,1,1,0,1,0,2.0,1.0,2.0,2.0
786,1,0,School_4,Class_38,Boy,5,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0,0,1,0,0,0,1.0,1.0,2.0,1.0
787,1,0,School_4,Class_38,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
788,1,0,School_4,Class_38,Girl,5,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0,0,0,0,0,1,2.0,2.0,1.0,1.0
789,1,0,School_4,Class_38,Boy,5,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1,0,1,1,1,0,0.0,0.0,2.0,2.0
790,1,0,School_4,Class_38,Boy,5,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,1,0,1,0,2.0,1.0,2.0,2.0
791,1,0,School_4,Class_38,Girl,5,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,0.0
792,1,0,School_4,Class_38,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,0,1,0,0,0,2.0,1.0,2.0,2.0
793,1,0,School_4,Class_38,Boy,5,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0,0,1,1,0,0,1.0,2.0,2.0,0.0
794,1,0,School_4,Class_38,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,1,1,0,0,2.0,2.0,2.0,2.0
795,1,0,School_4,Class_38,Boy,5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,0,1,1,0,0,1.0,2.0,2.0,1.0
796,1,0,School_4,Class_38,Girl,5,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,1,0,0,2.0,2.0,2.0,2.0
797,1,0,School_4,Class_38,Girl,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,1,0,2.0,2.0,2.0,2.0
798,1,0,School_4,Class_38,Boy,5,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0,1,1,0,0,0,1.0,2.0,2.0,1.0
799,1,0,School_4,Class_38,Girl,5,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,1,0,0,0,2.0,1.0,2.0,2.0
800,1,0,School_4,Class_38,Girl,5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,1.0,1.0,1.0,1.0
801,1,0,School_4,Class_38,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0,1,1,1,0,0,1.0,1.0,2.0,2.0
802,1,0,School_4,Class_38,Girl,5,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,0,1,0,2.0,2.0,2.0,1.0
803,1,0,School_4,Class_38,Girl,5,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,0,0,0,0,1,2.0,1.0,2.0,2.0
804,1,0,School_4,Class_38,Girl,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,1,0,0,2.0,2.0,2.0,2.0
805,1,0,School_4,Class_38,Girl,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0,0,0,1,0,0,1.0,2.0,2.0,2.0
806,1,0,School_4,Class_38,Girl,5,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,1,0,0,0,2.0,1.0,2.0,1.0
822,1,1,School_1,Class_39,Girl,6,2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1,1,0,0,0,0,2.0,2.0,2.0,2.0
823,1,1,School_1,Class_39,Girl,6,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1,1,1,0,0,0,2.0,0.0,2.0,2.0
824,1,1,School_1,Class_39,Girl,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1,1,1,0,1,0,2.0,1.0,2.0,2.0
825,1,1,School_1,Class_39,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0,0,1,0,1,0,1.0,0.0,2.0,2.0
826,1,1,School_1,Class_39,Girl,6,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1,0,0,0,0,0,2.0,2.0,2.0,2.0
827,1,1,School_1,Class_39,Girl,6,1.0,1.0,1.0,2.0,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1,1,0,0,0,0,1.0,0.0,2.0,1.0
828,1,1,School_1,Class_39,Boy,6,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1,0,0,0,0,0,1.0,0.0,2.0,2.0
829,1,1,School_1,Class_39,Boy,6,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,-2.0,0,0,0,1,1,0,0.0,-2.0,2.0,2.0
830,1,1,School_1,Class_39,Boy,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-2.0,1,1,1,0,0,0,2.0,-2.0,2.0,2.0
831,1,1,School_1,Class_39,Girl,6,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,2.0
832,1,1,School_1,Class_39,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1,0,2.0,2.0,2.0,2.0
833,1,1,School_1,Class_39,Girl,6,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0,0,0,1,0,0,2.0,0.0,1.0,2.0
834,1,1,School_1,Class_39,Girl,6,-2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0,0,1,0,0,1.0,2.0,2.0,-2.0
835,1,1,School_1,Class_39,Girl,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,0,1,1,1,0,2.0,2.0,2.0,2.0
