,School,Class,Grade,Gender,cCTt - total score,cCTt - Number of cCTt questions the students answered,cCTt - Proportion of correct responses,Tablet-related interest,Robot-related utility,Tablet-related utility,Tablet-related self-efficacy,Robot-related interest,CS-related interest,CS-related utility,Robot-related self-efficacy,CS-related self-efficacy,School-related self-efficacy,Teacher as a CS role model,Mother as a CS role model,Father as a CS role model,A student as a CS role model,Other person as a CS role model,Nobody as a CS role model,Number of periods the teacher spent teaching the robot game,Number of periods the teacher spent teaching the sorting machine,Number of periods the teacher spent teaching the treasure hunting game,Number of periods the teacher spent teaching the pixel game,Number of periods the teacher spent teaching salmon sorting,Number of periods the teacher spent teaching the crane game,Number of periods the teacher spent teaching the Bluebot,Number of periods the teacher spent teaching CS activities,Number of periods the teacher spent teaching Cryptography,Number of periods the teacher spent teaching Caesar's code,Number of periods the teacher spent teaching networks,Number of periods the teacher spent teaching Square CT,Number of periods the teacher spent teaching Thymio with VPL,Number of periods the teacher spent teaching Bebras challenges,Number of periods the teacher spent teaching about binary code,Number of periods the teacher spent teaching about sorting,City,Number of periods the teacher spent teaching Scratch Jr,Number of periods the teacher spent teaching Thymio with pre-programmed behaviors,Number of periods the teacher spent teaching algorithms,Number of CS activities the teacher taught
2134,School_6,Class_123,6,Girl,23.0,25.0,92.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2135,School_6,Class_123,6,Boy,19.0,25.0,76.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2136,School_6,Class_123,6,Boy,23.0,25.0,92.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2137,School_6,Class_123,6,Boy,16.0,25.0,64.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2138,School_6,Class_123,6,Boy,19.0,25.0,76.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2139,School_6,Class_124,6,Boy,23.0,25.0,92.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2140,School_6,Class_124,6,Girl,21.0,25.0,84.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2141,School_6,Class_124,6,Boy,15.0,25.0,60.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2142,School_6,Class_124,6,Boy,22.0,25.0,88.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2143,School_6,Class_124,6,Boy,20.0,25.0,80.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2144,School_6,Class_124,6,Girl,19.0,25.0,76.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2145,School_6,Class_124,6,Girl,24.0,25.0,96.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2146,School_6,Class_124,6,Boy,23.0,25.0,92.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2147,School_6,Class_124,6,Girl,7.0,25.0,28.000000000000004,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2148,School_6,Class_124,6,Boy,25.0,25.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2149,School_6,Class_124,6,Girl,22.0,25.0,88.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2150,School_6,Class_124,6,Boy,11.0,25.0,44.0,2.0,0.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2151,School_6,Class_124,6,Boy,25.0,25.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2152,School_6,Class_124,6,Boy,17.0,25.0,68.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2153,School_6,Class_124,6,Boy,23.0,25.0,92.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2154,School_6,Class_124,6,Boy,15.0,25.0,60.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2155,School_6,Class_124,6,Girl,23.0,25.0,92.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2156,School_6,Class_124,6,Boy,7.0,25.0,28.000000000000004,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2157,School_6,Class_124,6,Boy,10.0,25.0,40.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2158,School_6,Class_124,6,Boy,22.0,25.0,88.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,4.0
2159,School_6,Class_125,6,Girl,1.0,25.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2160,School_6,Class_125,6,Girl,15.0,25.0,60.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2161,School_6,Class_125,6,Boy,19.0,25.0,76.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2162,School_6,Class_125,6,Girl,6.0,25.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2163,School_6,Class_125,6,Boy,16.0,25.0,64.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2164,School_6,Class_125,6,Girl,15.0,25.0,60.0,2.0,0.0,2.0,2.0,-2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2165,School_6,Class_125,6,Girl,7.0,25.0,28.000000000000004,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2166,School_6,Class_125,6,Boy,10.0,25.0,40.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2167,School_6,Class_125,6,Boy,21.0,25.0,84.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2168,School_6,Class_125,6,Girl,16.0,25.0,64.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2169,School_6,Class_125,6,Girl,,,,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2170,School_6,Class_125,6,Boy,17.0,25.0,68.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2171,School_6,Class_125,6,Boy,14.0,25.0,56.00000000000001,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2172,School_6,Class_125,6,Girl,21.0,25.0,84.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2173,School_6,Class_125,6,Boy,,,,-2.0,-2.0,2.0,-2.0,2.0,-2.0,-1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2174,School_6,Class_125,6,Girl,11.0,25.0,44.0,2.0,-1.0,2.0,2.0,-2.0,1.0,0.0,-2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2175,School_6,Class_125,6,Boy,1.0,25.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2176,School_6,Class_125,6,Boy,22.0,25.0,88.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2177,School_6,Class_125,6,Girl,9.0,25.0,36.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2178,School_6,Class_125,6,Girl,13.0,25.0,52.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
2179,School_6,Class_126,6,Boy,21.0,25.0,84.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2180,School_6,Class_126,6,Girl,16.0,25.0,64.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2181,School_6,Class_126,6,Boy,17.0,25.0,68.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2182,School_6,Class_126,6,Girl,8.0,25.0,32.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2183,School_6,Class_126,6,Boy,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2184,School_6,Class_126,6,Girl,20.0,25.0,80.0,-1.0,1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2185,School_6,Class_126,6,Girl,20.0,25.0,80.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2186,School_6,Class_126,6,Boy,16.0,25.0,64.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2187,School_6,Class_126,6,Boy,16.0,25.0,64.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2188,School_6,Class_126,6,Girl,,,,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2189,School_6,Class_126,6,Girl,23.0,25.0,92.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2190,School_6,Class_126,6,Girl,10.0,25.0,40.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2191,School_6,Class_126,6,Girl,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2192,School_6,Class_126,6,Girl,7.0,25.0,28.000000000000004,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2193,School_6,Class_126,6,Boy,18.0,25.0,72.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2194,School_6,Class_126,6,Boy,19.0,25.0,76.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2195,School_6,Class_126,6,Girl,,,,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2196,School_6,Class_126,6,Boy,18.0,25.0,72.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2197,School_6,Class_126,6,Boy,19.0,25.0,76.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2198,School_6,Class_126,6,Girl,23.0,25.0,92.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2199,School_6,Class_126,6,Boy,23.0,25.0,92.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2200,School_6,Class_126,6,Boy,18.0,25.0,72.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
2201,School_7,Class_107,3,,9.0,17.0,52.94117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,School_7,Class_107,3,,3.0,17.0,17.647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,School_7,Class_107,3,,7.0,17.0,41.17647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,School_7,Class_107,3,,2.0,17.0,11.76470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,School_7,Class_107,3,,4.0,17.0,23.52941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,School_7,Class_107,3,,10.0,17.0,58.82352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,School_7,Class_107,3,,3.0,17.0,17.647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,School_7,Class_107,3,,2.0,17.0,11.76470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,School_7,Class_107,3,,4.0,17.0,23.52941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,School_7,Class_107,3,,6.0,17.0,35.294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,School_7,Class_107,3,,4.0,17.0,23.52941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,School_7,Class_107,3,,4.0,17.0,23.52941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,School_7,Class_107,3,,11.0,17.0,64.70588235294117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,School_7,Class_108,3,Girl,,,,2.0,-2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4.0
2215,School_7,Class_108,3,Boy,10.0,17.0,58.82352941176471,2.0,-1.0,0.0,2.0,2.0,2.0,1.0,2.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4.0
2216,School_7,Class_108,3,Boy,8.0,17.0,47.05882352941176,2.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4.0
2217,School_7,Class_108,3,Boy,3.0,17.0,17.647058823529413,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4.0
